x	cos(th)	sin(th)	v	thDot	
0.008637974	-0.99999017	0.0044324505	-0.008765232	0.0026203953	
0.0085266605	-0.9999913	0.0041701975	-0.004593	0.00052704714	
0.008484855	-0.99999094	0.004256663	-0.00042424275	-0.0015643787	
0.008443074	-0.9999906	0.004344456	-0.0045888205	0.0005105349	
0.0083319135	-0.99999166	0.004086572	-0.008749929	0.0025838946	
0.008220855	-0.99999267	0.0038303419	-0.0045777094	0.00049127365	
0.008179304	-0.9999923	0.0039227097	-0.0004089652	-0.0015994377	
0.008137778	-0.99999195	0.0040162867	-0.0045735557	0.0004761836	
0.008026871	-0.9999929	0.00376407	-0.008734677	0.0025502385	
0.007916067	-0.9999938	0.0035133918	-0.00456247	0.0004582957	
0.00787477	-0.9999935	0.0036112005	-0.00039373848	-0.0016317493	
0.007833498	-0.99999315	0.0037101076	-0.0045583416	0.00044453162	
0.0077228444	-0.999994	0.0034631118	-0.008719476	0.0025192348	
0.0076122927	-0.9999948	0.0032175477	-0.004547281	0.0004279246	
0.007571249	-0.9999945	0.0033203661	-0.00037856246	-0.0016614986	
0.0075302296	-0.99999416	0.0034241804	-0.0045431782	0.0004153978	
0.007419829	-0.99999493	0.0031819893	-0.008704325	0.002490706	
0.00730953	-0.99999565	0.0029411304	-0.004532143	0.00039998651	
0.007268738	-0.99999535	0.0030485569	-0.0003634369	-0.0016888557	
0.0072279708	-0.999995	0.0031568825	-0.004528065	0.00038861536	
0.007117822	-0.99999577	0.0029191077	-0.008689225	0.0024644886	
0.0070077744	-0.9999964	0.002682572	-0.0045170556	0.00037432145	
0.006967234	-0.9999961	0.0027942306	-0.0003483617	-0.0017139777	
0.0069267177	-0.99999577	0.0029066985	-0.0045130025	0.0003640308	
0.00681682	-0.9999964	0.0026729768	-0.008674175	0.0024404326	
0.0067070234	-0.999997	0.002440407	-0.004502018	0.00035078227	
0.0066667334	-0.9999967	0.0025559464	-0.00033333668	-0.0017370082	
0.0066264677	-0.9999964	0.0026722108	-0.00449799	0.0003415031	
0.00651682	-0.999997	0.002442202	-0.008659175	0.0024183996	
0.0064072725	-0.99999756	0.002213264	-0.00448703	0.00032923382	
0.0063672327	-0.99999726	0.002332355	-0.00031836162	-0.00175808	
0.006327216	-0.999997	0.0024520918	-0.0044830274	0.0003209029	
0.006217818	-0.9999975	0.0022254777	-0.008644224	0.0023982634	
0.0061085196	-0.999998	0.0019998574	-0.0044720927	0.00030955236	
0.0060687284	-0.99999774	0.0021221912	-0.00030343642	-0.0017773138	
0.006028961	-0.9999975	0.002245097	-0.0044681146	0.00030211176	
0.005919811	-0.999998	0.0020215781	-0.008629324	0.0023799082	
0.0058107614	-0.9999984	0.0017989812	-0.0044572046	0.00029162457	
0.005771218	-0.99999815	0.001924268	-0.0002885609	-0.0017948204	
0.005731698	-0.9999979	0.0020500566	-0.0044532516	0.00028502147	
0.0056227953	-0.99999833	0.0018293519	-0.008614473	0.002363228	
0.005513993	-0.9999987	0.0016095013	-0.0044423663	0.00027534718	
0.0054746973	-0.9999985	0.0017374678	-0.00027373485	-0.0018107011	
0.0054354244	-0.9999983	0.0018658706	-0.004438438	0.0002695334	
0.005326769	-0.9999986	0.0016477146	-0.008599672	0.0023481268	
0.005218213	-0.999999	0.0014303491	-0.0044275774	0.00026062614	
0.005109738	-0.9999993	0.0012136028	-0.008588821	0.0023401158	
0.0050013633	-0.9999995	0.0009974982	-0.004416735	0.0002535052	
0.0049624946	-0.99999934	0.0011289999	-0.00024812474	-0.0018312812	
0.004923648	-0.9999992	0.0012607279	-0.004412849	0.00025021067	
0.0048154187	-0.99999946	0.0010456879	-0.008574104	0.0023300538	
0.004707289	-0.99999964	0.00083123107	-0.004402031	0.00024379228	
0.004668665	-0.9999995	0.00096432277	-0.00023343325	-0.0018406487	
0.0046300637	-0.9999994	0.0010975833	-0.00439817	0.0002411859	
0.0045220787	-0.9999996	0.00088401925	-0.0085594375	0.0023213685	
0.0044141933	-0.99999976	0.00067098194	-0.0043873764	0.00023544228	
0.0043758135	-0.9999997	0.00080543756	-0.00021879068	-0.0018486663	
0.004337456	-0.9999996	0.0009400069	-0.0043835393	0.00023349815	
0.0042297146	-0.99999976	0.0007276968	-0.008544819	0.0023140076	
0.004122073	-0.9999999	0.0005158592	-0.0043727704	0.00022840523	
0.0040839366	-0.99999976	0.0006514609	-0.00020419683	-0.0018553823	
0.004045822	-0.9999997	0.00078712305	-0.0043689576	0.00022710113	
0.003938324	-0.9999998	0.00057585264	-0.00853025	0.0023079272	
0.0038309249	-0.99999994	0.00036500228	-0.004358213	0.00022263851	
0.0037236055	-1.0	0.0001544035	-0.0085195135	0.0023043295	
0.0036163854	-1.0	-5.591912e-05	-0.004347486	0.00021990313	
0.00357867	-1.0	8.1001854e-05	-0.00017893351	-0.0018627121	
0.0035409764	-1.0	0.00021778811	-0.0043437155	0.00022094099	
0.0034338988	-1.0	7.4471013e-06	-0.008505029	0.0023029337	
0.00332692	-1.0	-0.00020266796	-0.0043330127	0.00021880811	
0.0032894458	-1.0	-6.558951e-05	-0.0001644723	-0.0018635069	
0.003251993	-1.0	7.1304225e-05	-0.0043292665	0.00022044597	
0.0031451562	-1.0	-0.00013897923	-0.008490591	0.002302738	
0.0030384178	-0.99999994	-0.0003490866	-0.0043185875	0.00021891146	
0.003001184	-1.0	-0.00021205029	-0.0001500592	-0.0018631048	
0.0029639713	-1.0	-7.524846e-05	-0.0043148655	0.00022114678	
0.0028573745	-0.99999994	-0.00028567362	-0.008476202	0.0023037374	
0.002750876	-0.9999999	-0.00049597246	-0.0043042107	0.00022020972	
0.0027138814	-0.99999994	-0.00035917741	-0.00013569408	-0.0018615074	
0.0026769082	-1.0	-0.00022266674	-0.004300512	0.00022304324	
0.0025705502	-0.9999999	-0.00043343293	-0.008461861	0.0023059333	
0.0024642905	-0.9999998	-0.0006441227	-0.0042898813	0.00022270599	
0.0023581097	-0.99999964	-0.00085490436	-0.008451239	0.002306456	
0.002252027	-0.9999994	-0.0010657529	-0.004279268	0.0002240892	
0.0022154483	-0.9999996	-0.0009297013	-0.00011077241	-0.0018564668	
0.0021788902	-0.9999997	-0.00079412747	-0.004275611	0.00022924432	
0.002072947	-0.9999995	-0.0010060238	-0.008436981	0.0023132958	
0.0019671018	-0.9999993	-0.0012180377	-0.0042650215	0.00023123334	
0.0019307605	-0.9999994	-0.0010832023	-9.653802e-05	-0.0018490162	
0.0018944396	-0.9999995	-0.0009488959	-0.0042613884	0.00023700294	
0.0017887334	-0.99999934	-0.0011621112	-0.00842277	0.002321365	
0.0016831249	-0.99999905	-0.0013754959	-0.004250823	0.00023961598	
0.00164702	-0.9999992	-0.001242084	-8.2351e-05	-0.0018403174	
0.0016109354	-0.9999994	-0.0011092538	-0.0042472132	0.00024601995	
0.0015054655	-0.9999991	-0.0013239987	-0.008408607	0.002330703	
0.001400093	-0.9999988	-0.0015389667	-0.004236671	0.0002492786	
0.0013642238	-0.999999	-0.0014071924	-6.8211186e-05	-0.001830327	
0.0013283748	-0.99999917	-0.0012760549	-0.0042330856	0.0002563402	
0.0012231402	-0.99999887	-0.0014925475	-0.00839449	0.0023413564	
0.0011180029	-0.9999985	-0.0017093191	-0.0042225667	0.00026026947	
0.0010823687	-0.99999875	-0.001579405	-5.4118434e-05	-0.0018189952	
0.0010467545	-0.9999989	-0.0014501846	-0.0042190044	0.0002680155	
0.0009417545	-0.9999986	-0.0016686518	-0.008380421	0.0023533788	
0.00083685154	-0.9999982	-0.0018874564	-0.0042085093	0.00027264396	
0.0008014515	-0.99999845	-0.0017596345	-4.0072577e-05	-0.0018062646	
0.0007660714	-0.9999987	-0.0016325657	-0.0042049703	0.0002811048	
0.00066130515	-0.9999983	-0.0018532446	-0.0083663985	0.002366831	
0.0005566358	-0.99999785	-0.0020743217	-0.0041944985	0.00028646475	
0.0005214692	-0.9999981	-0.0019488344	-2.607346e-05	-0.0017920709	
0.00048632224	-0.99999833	-0.0018241627	-0.004190983	0.0002956746	
0.00038178905	-0.9999979	-0.0020473015	-0.008352423	0.0023817813	
0.00027735258	-0.99999744	-0.0022709025	-0.0041805343	0.0003018022	
0.00024241861	-0.9999977	-0.0021480038	-1.21209305e-05	-0.0017763415	
0.0002075041	-0.999998	-0.0020259866	-0.004177042	0.00031179923	
0.00010320315	-0.99999744	-0.002251846	-0.008338493	0.0023983065	
-1.0012717e-06	-0.9999969	-0.002478235	-0.0041666166	0.0003187347	
-3.5703375e-05	-0.9999972	-0.0023581928	1.7851688e-06	-0.001758996	
-7.038622e-05	-0.9999975	-0.002239101	-0.0041631474	0.00032956118	
-0.00017445568	-0.99999696	-0.002467956	-0.008324611	0.0024164906	
-0.0002784288	-0.99999636	-0.002697411	-0.004152745	0.000337349	
-0.00031289982	-0.99999666	-0.0025805077	1.5644991e-05	-0.0017399456	
-0.00034735177	-0.99999696	-0.0024646276	-0.004149299	0.00034905164	
-0.0004511905	-0.99999636	-0.0026967677	-0.008310773	0.0024364272	
-0.00055493315	-0.9999957	-0.0029295834	-0.00413892	0.00035774073	
-0.0005891738	-0.999996	-0.0028161171	2.9458692e-05	-0.0017190923	
-0.0006233956	-0.99999636	-0.0027037514	-0.004135497	0.0003703708	
-0.0006575793	-0.99999666	-0.0025923508	3.2878965e-05	-0.0017069327	
-0.0006917441	-0.9999969	-0.002481973	-0.0041320794	0.00038206676	
-0.000795296	-0.9999963	-0.0027196165	-0.008293568	0.0024694558	
-0.000898752	-0.99999565	-0.002957939	-0.004121729	0.00039079413	
-0.0009327063	-0.99999595	-0.0028499844	4.6635312e-05	-0.0016860026	
-0.00096664194	-0.99999624	-0.0027431373	-0.0041183345	0.00040350735	
-0.0010699648	-0.9999955	-0.002984397	-0.008279835	0.0024914136	
-0.001173192	-0.9999948	-0.0032264227	-0.004108007	0.00041327954	
-0.0012069177	-0.9999951	-0.0031222603	6.0345883e-05	-0.0016629824	
-0.0012406249	-0.99999547	-0.003019295	-0.004104635	0.00042706632	
-0.0012742945	-0.99999577	-0.002917394	6.3714724e-05	-0.0016496289	
-0.0013079456	-0.999996	-0.0028166187	-0.0041012694	0.00043999415	
-0.0014109842	-0.9999953	-0.0030639698	-0.008262784	0.0025280258	
-0.0015139272	-0.9999945	-0.0033121086	-0.0040909704	0.00045003035	
-0.0015473692	-0.9999948	-0.0032140838	7.736846e-05	-0.0016260805	
-0.0015807928	-0.9999951	-0.003117282	-0.004087627	0.00046413057	
-0.0016836041	-0.99999434	-0.003368705	-0.008249153	0.002552758	
-0.0017863201	-0.99999344	-0.0036210164	-0.0040773507	0.00047537018	
-0.001819535	-0.9999938	-0.003527266	9.0976755e-05	-0.0016001248	
-0.001852732	-0.9999941	-0.003434842	-0.00407403	0.00049070606	
-0.0018858917	-0.9999944	-0.0033436147	9.4294584e-05	-0.0015851804	
-0.0019190334	-0.9999947	-0.0032536492	-0.004070715	0.00050526706	
-0.0020215628	-0.99999386	-0.003511949	-0.0082322555	0.0025941445	
-0.0021239973	-0.9999929	-0.0037711798	-0.004060467	0.0005170228	
-0.002156931	-0.9999932	-0.0036843948	0.00010784656	-0.0015581922	
-0.002189847	-0.9999935	-0.0035989834	-0.0040571745	0.0005329304	
-0.002222726	-0.9999938	-0.003514819	0.00011113629	-0.0015426478	
-0.002255587	-0.9999941	-0.0034319689	-0.0040538874	0.00054811966	
-0.002357836	-0.99999315	-0.0036974382	-0.008215441	0.0026373314	
-0.0024599906	-0.99999213	-0.0039638956	-0.004043667	0.000560561	
-0.0024926444	-0.99999243	-0.0038843972	0.00012463222	-0.0015142879	
-0.0025252805	-0.9999927	-0.0038063345	-0.004040403	0.0005772122	
-0.00255788	-0.999993	-0.0037295832	0.000127894	-0.0014979705	
-0.0025904619	-0.9999933	-0.003654213	-0.0040371437	0.00059320393	
-0.0026924321	-0.9999923	-0.003927231	-0.008198712	0.0026828377	
-0.002794308	-0.9999912	-0.004201309	-0.0040269513	0.00060650805	
-0.0028266832	-0.9999915	-0.004129506	0.00014133415	-0.0014678848	
-0.002859041	-0.9999918	-0.004059216	-0.0040237145	0.00062408287	
-0.0028913626	-0.999992	-0.003990317	0.00014456813	-0.0014506128	
-0.0029236667	-0.9999923	-0.003922881	-0.0040204832	0.00064106035	
-0.0029559343	-0.99999255	-0.0038567875	0.00014779672	-0.0014339259	
-0.0029881846	-0.9999928	-0.0037921087	-0.0040172576	0.0006574648	
-0.0030898235	-0.9999917	-0.0040758564	-0.008178842	0.0027473362	
-0.0031913682	-0.99999046	-0.004360705	-0.0040070983	0.0006712685	
-0.0032234127	-0.99999076	-0.0042997194	0.00016117064	-0.0014028405	
-0.0032554404	-0.999991	-0.004240295	-0.0040038945	0.0006894299	
-0.0032874316	-0.99999124	-0.004182314	0.00016437158	-0.0013849379	
-0.0033194057	-0.9999915	-0.004125852	-0.0040006964	0.0007070819	
-0.0033513436	-0.9999917	-0.004070793	0.00016756718	-0.0013675322	
-0.0033832646	-0.99999195	-0.004017212	-0.0039975033	0.00072424946	
-0.0034845744	-0.9999907	-0.004312124	-0.008159105	0.0028145341	
-0.0035857903	-0.9999894	-0.0046082083	-0.003987377	0.00073890627	
-0.0036175062	-0.9999896	-0.0045585334	0.00018087531	-0.00133474	
-0.0036492057	-0.9999898	-0.004510499	-0.0039842064	0.000758011	
-0.0036808688	-0.99999005	-0.00446399	0.00018404344	-0.0013158483	
-0.0037125153	-0.9999902	-0.004419087	-0.003981041	0.00077669806	
-0.0037441256	-0.9999904	-0.004375676	0.00018720629	-0.001297361	
-0.0037757196	-0.9999906	-0.004333838	-0.003977881	0.00079499366	
-0.0038072772	-0.99999076	-0.0042934604	0.00019036386	-0.0012792522	
-0.0038388185	-0.99999094	-0.0042546256	-0.003974726	0.0008129233	
-0.0038703238	-0.9999911	-0.004217222	0.00019351619	-0.0012614969	
-0.0039018125	-0.99999124	-0.004181332	-0.003971576	0.00083051197	
-0.0040026903	-0.9999899	-0.0044939755	-0.008133199	0.0029210595	
-0.004103475	-0.99998844	-0.0048078382	-0.003961493	0.0008457341	
-0.0041347593	-0.9999886	-0.004775996	0.00020673797	-0.0012275735	
-0.0041660275	-0.99998873	-0.004745852	-0.0039583654	0.0008655481	
-0.0041972604	-0.99998885	-0.0047173	0.00020986302	-0.0012078998	
-0.004228477	-0.999989	-0.0046904245	-0.0039552427	0.0008850895	
-0.0042596576	-0.9999891	-0.0046651186	0.00021298288	-0.001188485	
-0.004290822	-0.9999892	-0.004641469	-0.0039521256	0.00090438547	
-0.0043219505	-0.99998933	-0.0046193693	0.00021609753	-0.0011693022	
-0.004353063	-0.99998945	-0.0045989077	-0.0039490135	0.0009234626	
-0.00438414	-0.9999895	-0.0045799795	0.000219207	-0.0011503249	
-0.0044152006	-0.99998957	-0.0045626727	-0.0039459066	0.0009423472	
-0.0044462257	-0.9999897	-0.0045468844	0.00022231128	-0.0011315271	
-0.0044772346	-0.99998975	-0.004532704	-0.003942805	0.0009610653	
-0.004508208	-0.9999898	-0.004520029	0.0002254104	-0.0011128829	
-0.004539165	-0.9999898	-0.0045089503	-0.003939708	0.0009796426	
-0.0045700874	-0.99998987	-0.0044993665	0.00022850436	-0.0010943665	
-0.004600993	-0.9999899	-0.004491369	-0.003936617	0.0009981047	
-0.0046318634	-0.9999899	-0.004484858	0.00023159316	-0.0010759528	
-0.0046627177	-0.99999	-0.004479926	-0.0039335308	0.0010164768	
-0.0046935366	-0.99999	-0.0044764737	0.00023467683	-0.0010576163	
-0.0047243396	-0.99999	-0.004474595	-0.0039304495	0.001034784	
-0.004755107	-0.99999	-0.0044741924	0.00023775536	-0.0010393321	
-0.004785859	-0.99999	-0.00447536	-0.003927374	0.0010530514	
-0.0048860004	-0.9999884	-0.0048251287	-0.008089033	0.0031440486	
-0.0049860487	-0.9999866	-0.0051761987	-0.0039173644	0.0010692547	
-0.0050165984	-0.9999866	-0.0051816585	0.00025082994	-0.0010034452	
-0.0050471323	-0.9999865	-0.0051889247	-0.00391431	0.0010903514	
-0.005077631	-0.99998647	-0.0051979017	0.00025388156	-0.0009823365	
-0.005108114	-0.9999864	-0.0052086874	-0.003911261	0.0011114791	
-0.005138562	-0.99998635	-0.0052211876	0.0002569281	-0.0009611822	
-0.0051689944	-0.9999863	-0.0052355016	-0.003908217	0.0011326666	
-0.0051993914	-0.99998623	-0.0052515366	0.0002599696	-0.00093995366	
-0.005229773	-0.9999861	-0.0052693924	-0.003905178	0.0011539425	
-0.0052601197	-0.999986	-0.0052889776	0.000263006	-0.0009186222	
-0.0052904505	-0.9999859	-0.005310394	-0.003902144	0.001175336	
-0.0053207465	-0.99998575	-0.0053335503	0.00026603733	-0.0008971589	
-0.005351027	-0.99998564	-0.0053585498	-0.0038991154	0.0011968755	
-0.0053812726	-0.9999855	-0.005385303	0.00026906363	-0.00087553484	
-0.005411503	-0.99998534	-0.0054139136	-0.0038960916	0.0012185902	
-0.0054416982	-0.99998516	-0.0054442943	0.0002720849	-0.00085372076	
-0.0054718778	-0.999985	-0.0054765497	-0.0038930727	0.0012405096	
-0.005502023	-0.9999848	-0.005510593	0.00027510113	-0.0008316875	
-0.005532152	-0.9999846	-0.00554653	-0.003890059	0.0012626627	
-0.005562247	-0.9999844	-0.005584276	0.00027811233	-0.00080940523	
-0.005592326	-0.9999842	-0.0056239376	-0.0038870503	0.0012850798	
-0.0056223706	-0.99998397	-0.0056654317	0.00028111853	-0.00078684423	
-0.0056524	-0.9999837	-0.005708866	-0.0038840466	0.0013077904	
-0.0056823944	-0.99998343	-0.005754158	0.00028411974	-0.0007639742	
-0.0057123736	-0.9999832	-0.005801418	-0.003881048	0.0013308253	
-0.0057423185	-0.9999829	-0.0058505633	0.00028711592	-0.0007407646	
-0.005772248	-0.9999826	-0.005901706	-0.0038780542	0.0013542151	
-0.0058021424	-0.9999823	-0.0059547657	0.00029010713	-0.00071718433	
-0.005832022	-0.99998194	-0.0060098544	-0.0038750656	0.0013779912	
-0.0058618668	-0.9999816	-0.0060668937	0.00029309336	-0.000693202	
-0.0058916965	-0.9999812	-0.006125997	-0.0038720819	0.001402185	
-0.005921492	-0.99998087	-0.006187087	0.0002960746	-0.00066878565	
-0.005951272	-0.99998045	-0.006250278	-0.003869103	0.0014268289	
-0.0059810174	-0.99998003	-0.006315495	0.00029905088	-0.0006439028	
-0.006010748	-0.9999796	-0.0063828537	-0.0038661293	0.0014519556	
-0.006040444	-0.9999792	-0.006452279	0.0003020222	-0.0006185203	
-0.006070125	-0.9999787	-0.00652389	-0.0038631605	0.0014775986	
-0.0060997717	-0.99997824	-0.0065976116	0.00030498859	-0.00059260457	
-0.006129403	-0.9999777	-0.0066735647	-0.0038601966	0.0015037917	
-0.0061590006	-0.99997723	-0.0067516756	0.00030795002	-0.0005661212	
-0.0061885826	-0.99997663	-0.0068320665	-0.0038572375	0.0015305697	
-0.0062181307	-0.9999761	-0.0069146664	0.00031090653	-0.0005390351	
-0.0062476634	-0.9999755	-0.006999597	-0.0038542836	0.0015579682	
-0.006277162	-0.9999749	-0.00708679	0.00031385812	-0.0005113104	
-0.006306646	-0.99997425	-0.007176369	-0.0038513343	0.0015860233	
-0.0063360957	-0.9999736	-0.007268266	0.00031680477	-0.00048291055	
-0.00636553	-0.9999729	-0.007362607	-0.0038483902	0.0016147719	
-0.0063949306	-0.99997216	-0.0074593253	0.00031974656	-0.00045379795	
-0.0064243167	-0.99997145	-0.0075585484	-0.003845451	0.0016442522	
-0.0064536682	-0.9999707	-0.007660212	0.0003226834	-0.0004239342	
-0.006483005	-0.99996984	-0.007764444	-0.0038425163	0.001674503	
-0.0065123076	-0.999969	-0.007871183	0.00032561537	-0.00039327994	
-0.0065415953	-0.9999682	-0.007980557	-0.0038395869	0.001705564	
-0.0065708496	-0.9999673	-0.008092508	0.00032854246	-0.00036179478	
-0.0066000884	-0.9999663	-0.008207165	-0.0038366623	0.0017374763	
-0.006629294	-0.99996537	-0.00832447	0.0003314647	-0.0003294373	
-0.006589059	-0.9999672	-0.008097446	0.0044961195	-0.002394742	
-0.0065488676	-0.999969	-0.007873412	0.00032744338	-0.0002941105	
-0.006578125	-0.999968	-0.007999309	-0.0038377603	0.0018046721	
-0.0066073486	-0.999967	-0.008127774	0.00033036742	-0.0002627137	
-0.006567132	-0.9999687	-0.007911831	0.0044950233	-0.0023284676	
-0.0065269587	-0.9999704	-0.007698808	0.00032634794	-0.00022825567	
-0.0065562343	-0.9999693	-0.007835647	-0.0038388548	0.0018701296	
-0.006585476	-0.9999682	-0.007974989	0.0003292738	-0.00019763618	
-0.006545278	-0.99996984	-0.007769862	0.0044939304	-0.0022637474	
-0.006505123	-0.9999714	-0.007567597	0.00032525614	-0.00016386602	
-0.0065344167	-0.99997026	-0.0077151414	-0.003839946	0.0019342109	
-0.0065636765	-0.99996907	-0.007865139	0.00032818384	-0.0001338453	
-0.0065234965	-0.99997056	-0.007670621	0.0044928417	-0.0022002247	
-0.0064833597	-0.99997205	-0.0074789217	0.00032416798	-0.00010058651	
-0.0065126717	-0.99997085	-0.007636994	-0.003841033	0.0019972688	
-0.0065419497	-0.9999696	-0.007797484	0.00032709748	-7.0989896e-05	
-0.006501788	-0.99997103	-0.0076134256	0.004491756	-0.00213755	
-0.0064616688	-0.9999724	-0.0074321586	0.00032308346	-3.806933e-05	
-0.006490999	-0.9999711	-0.0076006385	-0.0038421168	0.0020596497	
-0.006520295	-0.9999698	-0.007771515	0.00032601476	-8.725004e-06	
-0.0064801513	-0.99997115	-0.0075978255	0.004490674	-0.0020753797	
-0.0064400504	-0.9999724	-0.007426914	0.0003220025	2.4028057e-05	
-0.0064693983	-0.9999711	-0.007605738	-0.0038431967	0.002121695	
-0.0064987126	-0.99996966	-0.0077869524	0.00032493562	5.3289954e-05	
-0.0064585865	-0.9999709	-0.0076235975	0.004489596	-0.0020133741	
-0.006418504	-0.99997216	-0.0074630203	0.00032092517	8.6044754e-05	
-0.0063784444	-0.9999733	-0.0073050666	0.004485589	-0.0019813073	
-0.0063384282	-0.9999744	-0.0071497774	0.00031692142	0.000117445124	
-0.0063678613	-0.99997306	-0.0073441193	-0.0038482735	0.0022144888	
-0.00639726	-0.99997157	-0.0075407485	0.000319863	0.00014548411	
-0.0063572186	-0.9999727	-0.007392711	0.0044845277	-0.0019217473	
-0.00631722	-0.9999737	-0.0072473595	0.000315861	0.000177143	
-0.0062772455	-0.9999748	-0.007104546	0.004480529	-0.0018907127	
-0.0062373136	-0.99997574	-0.006964316	0.00031186568	0.0002075732	
-0.006197405	-0.9999767	-0.006826523	0.004476537	-0.0018608844	
-0.00615754	-0.9999776	-0.0066912156	0.000307877	0.00023681819	
-0.0061871232	-0.99997616	-0.006905368	-0.0038573104	0.0023328534	
-0.0062166727	-0.99997467	-0.007121643	0.00031083362	0.00026286827	
-0.0061767814	-0.99997556	-0.00699309	0.0044755056	-0.0018053026	
-0.0061369333	-0.9999764	-0.00686707	0.00030684666	0.00029270072	
-0.006097109	-0.9999773	-0.006743443	0.0044715223	-0.001776013	
-0.006057327	-0.99997807	-0.0066222614	0.00030286636	0.00032146473	
-0.006086994	-0.9999765	-0.006850505	-0.003862317	0.002417304	
-0.006116627	-0.9999749	-0.00708084	0.00030583135	0.0003471502	
-0.006076819	-0.99997574	-0.0069663213	0.0044705076	-0.0017211603	
-0.006037054	-0.9999765	-0.0068543158	0.0003018527	0.00037673287	
-0.0059973127	-0.99997723	-0.0067446865	0.0044665323	-0.0016920627	
-0.005957614	-0.99997795	-0.0066374913	0.0002978807	0.00040536182	
-0.005917939	-0.99997866	-0.0065325946	0.0044625634	-0.0016638984	
-0.0058783065	-0.9999793	-0.0064300555	0.00029391533	0.0004330776	
-0.0058386973	-0.99998	-0.0063297404	0.0044586016	-0.001636627	
-0.005799131	-0.99998057	-0.006231711	0.00028995654	0.00045991942	
-0.0057595875	-0.99998116	-0.0061358334	0.0044546463	-0.0016102104	
-0.005720087	-0.99998176	-0.0060421717	0.00028600436	0.00048592527	
-0.005750035	-0.99998015	-0.006297718	-0.0038791648	0.002580479	
-0.005779948	-0.99997854	-0.006555144	0.0002889974	0.0005090814	
-0.005740421	-0.9999791	-0.0064675137	0.004453688	-0.0015604165	
-0.0057009365	-0.9999796	-0.0063822037	0.00028504682	0.0005363587	
-0.005661475	-0.99998015	-0.006299088	0.0044497405	-0.0015335126	
-0.005622056	-0.9999807	-0.0062182317	0.0002811028	0.00056290324	
-0.0055826604	-0.99998116	-0.00613951	0.0044457996	-0.0015073224	
-0.0055433074	-0.99998164	-0.0060629905	0.00027716535	0.0005887524	
-0.005503977	-0.99998206	-0.0059885485	0.0044418657	-0.0014818092	
-0.0054646893	-0.9999825	-0.0059162537	0.00027323447	0.00061394245	
-0.005425425	-0.9999829	-0.0058459835	0.004437938	-0.0014569372	
-0.0053862026	-0.9999833	-0.0057778084	0.00026931014	0.00063850876	
-0.005347003	-0.99998367	-0.005711607	0.004434017	-0.0014326713	
-0.0053078462	-0.999984	-0.005647452	0.00026539233	0.00066248584	
-0.0052687125	-0.9999844	-0.0055852234	0.004430102	-0.0014089778	
-0.0052296207	-0.99998474	-0.0055249943	0.00026148104	0.0006859072	
-0.005190552	-0.99998504	-0.0054666465	0.0044261944	-0.0013858232	
-0.0051515256	-0.99998534	-0.005410255	0.00025757626	0.0007088057	
-0.005112522	-0.99998564	-0.0053557027	0.0044222926	-0.0013631753	
-0.00507356	-0.99998593	-0.0053030658	0.000253678	0.00073121337	
-0.0050346213	-0.99998623	-0.005252228	0.004418398	-0.0013410025	
-0.0049957247	-0.99998647	-0.0052032676	0.00024978624	0.00075316144	
-0.004956851	-0.9999867	-0.0051560695	0.004414509	-0.0013192737	
-0.004918019	-0.99998695	-0.0051107127	0.00024590094	0.0007746805	
-0.0048792097	-0.9999872	-0.005067084	0.0044106273	-0.0012979588	
-0.0048404424	-0.99998736	-0.0050252634	0.00024202211	0.0007958007	
-0.0048016976	-0.9999876	-0.004985139	0.0044067516	-0.0012770279	
-0.004762995	-0.9999878	-0.0049467916	0.00023814975	0.00081655127	
-0.004724315	-0.99998796	-0.004910111	0.0044028824	-0.0012564521	
-0.0046856767	-0.99998814	-0.004875179	0.00023428383	0.00083696115	
-0.0046470608	-0.99998826	-0.004841886	0.0043990198	-0.0012362025	
-0.0046084872	-0.99998844	-0.0048103165	0.00023042435	0.00085705856	
-0.0045699356	-0.99998856	-0.0047803605	0.0043951636	-0.0012162514	
-0.004531426	-0.99998873	-0.004752104	0.00022657131	0.00087687146	
-0.004492939	-0.99998885	-0.00472544	0.0043913135	-0.001196571	
-0.0044544935	-0.999989	-0.004700453	0.00022272467	0.00089642726	
-0.0044160704	-0.9999891	-0.0046770377	0.00438747	-0.0011771341	
-0.0043776887	-0.99998915	-0.004655281	0.00021888444	0.00091575296	
-0.00433933	-0.9999893	-0.004635078	0.0043836334	-0.0011579138	
-0.004301012	-0.99998933	-0.004616516	0.0002150506	0.0009348752	
-0.004262717	-0.99998945	-0.004599492	0.0043798024	-0.0011388838	
-0.0042244634	-0.9999895	-0.004584095	0.00021122316	0.0009538204	
-0.0041862316	-0.99998957	-0.0045702215	0.0043759784	-0.0011200176	
-0.004148042	-0.9999896	-0.004557963	0.00020740209	0.0009726146	
-0.004109874	-0.9999897	-0.0045472165	0.0043721604	-0.0011012894	
-0.0040717474	-0.9999897	-0.0045380737	0.00020358738	0.0009912837	
-0.0040336433	-0.99998975	-0.0045304345	0.004368349	-0.0010826736	
-0.00399558	-0.99998975	-0.00452439	0.00019977901	0.0010098531	
-0.0039575393	-0.9999898	-0.004519842	0.0043645436	-0.0010641445	
-0.00391954	-0.9999898	-0.0045168838	0.00019597699	0.0010283482	
-0.0038815623	-0.9999898	-0.0045154155	0.0043607447	-0.0010456769	
